application_id: 6	name: MCS_distance_10_frames_10_numberofspots_1000_sigmamean_10.0_sigmastd_3.33333333333_sample-heterogeneity_2.0_0.txt	filepath: /Volumes/sniekamp/TIRF-Data/20170123_Nanoruler/20170123_40nm_20x20beads_1	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x	y	intensity	background	width	a	theta	sigma	intensity_aperture	background_aperture	intensity_ratio	m_sigma	integral_aperture_sigma
207	1	1	1	207	1	1	12499.8145151	12489.314279	1	1	1	1	1	8.43308239022	1	1	1	8.43308239022	8.43308239022
208	1	1	1	208	1	1	12492.2164466	12497.6788556	1	1	1	1	1	7.66051221778	1	1	1	7.66051221778	7.66051221778
209	1	1	1	209	1	1	12503.1703613	12506.6218543	1	1	1	1	1	8.11245983351	1	1	1	8.11245983351	8.11245983351
210	1	1	1	210	1	1	12486.368969	12509.1366315	1	1	1	1	1	11.0711514394	1	1	1	11.0711514394	11.0711514394
211	1	1	1	211	1	1	12517.3143649	12494.6680385	1	1	1	1	1	9.81905898641	1	1	1	9.81905898641	9.81905898641
212	1	1	1	212	1	1	12496.9619224	12496.6836566	1	1	1	1	1	7.14620270817	1	1	1	7.14620270817	7.14620270817
213	1	1	1	213	1	1	12501.6472369	12515.9343364	1	1	1	1	1	14.1388044959	1	1	1	14.1388044959	14.1388044959
214	1	1	1	214	1	1	12496.4431292	12501.5728262	1	1	1	1	1	6.30839742809	1	1	1	6.30839742809	6.30839742809
215	1	1	1	215	1	1	12502.1616491	12489.9836458	1	1	1	1	1	9.87406208003	1	1	1	9.87406208003	9.87406208003
216	1	1	1	216	1	1	12492.8534385	12481.8143502	1	1	1	1	1	18.1686982524	1	1	1	18.1686982524	18.1686982524
217	1	1	1	217	1	1	12509.6501248	12487.7723074	1	1	1	1	1	8.712712893	1	1	1	8.712712893	8.712712893
218	1	1	1	218	1	1	12501.6368862	12495.3181992	1	1	1	1	1	4.21635581031	1	1	1	4.21635581031	4.21635581031
219	1	1	1	219	1	1	12488.3541323	12478.8814209	1	1	1	1	1	8.62351137473	1	1	1	8.62351137473	8.62351137473
220	1	1	1	220	1	1	12506.7189664	12495.5084285	1	1	1	1	1	5.1929088922	1	1	1	5.1929088922	5.1929088922
221	1	1	1	221	1	1	12495.8058078	12494.8325117	1	1	1	1	1	7.10680740002	1	1	1	7.10680740002	7.10680740002
222	1	1	1	222	1	1	12505.1322151	12493.1902396	1	1	1	1	1	5.60470471218	1	1	1	5.60470471218	5.60470471218
223	1	1	1	223	1	1	12499.0734423	12518.4074101	1	1	1	1	1	7.11732348519	1	1	1	7.11732348519	7.11732348519
224	1	1	1	224	1	1	12491.0084084	12494.0633211	1	1	1	1	1	10.2811847261	1	1	1	10.2811847261	10.2811847261
225	1	1	1	225	1	1	12512.2907974	12508.3107518	1	1	1	1	1	10.2937672499	1	1	1	10.2937672499	10.2937672499
226	1	1	1	226	1	1	12507.0999173	12503.9398732	1	1	1	1	1	3.90655746057	1	1	1	3.90655746057	3.90655746057
227	1	1	1	227	1	1	12501.8509782	12499.3284565	1	1	1	1	1	3.72532451325	1	1	1	3.72532451325	3.72532451325
228	1	1	1	228	1	1	12519.406595	12488.4035348	1	1	1	1	1	13.8375749935	1	1	1	13.8375749935	13.8375749935
229	1	1	1	229	1	1	12486.1277755	12497.8219062	1	1	1	1	1	8.97268055747	1	1	1	8.97268055747	8.97268055747
230	1	1	1	230	1	1	12502.7734508	12507.4788264	1	1	1	1	1	8.23689629819	1	1	1	8.23689629819	8.23689629819
231	1	1	1	231	1	1	12494.7028926	12497.7553326	1	1	1	1	1	7.19092110036	1	1	1	7.19092110036	7.19092110036
232	1	1	1	232	1	1	12493.453983	12490.7508627	1	1	1	1	1	9.72019176391	1	1	1	9.72019176391	9.72019176391
233	1	1	1	233	1	1	12507.9429088	12503.4964911	1	1	1	1	1	8.08864505271	1	1	1	8.08864505271	8.08864505271
234	1	1	1	234	1	1	12503.4309775	12504.8991163	1	1	1	1	1	9.70836350359	1	1	1	9.70836350359	9.70836350359
235	1	1	1	235	1	1	12511.2966142	12500.8210257	1	1	1	1	1	11.9240345644	1	1	1	11.9240345644	11.9240345644
236	1	1	1	236	1	1	12512.8937035	12513.6885595	1	1	1	1	1	11.2106553024	1	1	1	11.2106553024	11.2106553024
237	1	1	1	237	1	1	12509.6280832	12500.5635847	1	1	1	1	1	15.5108774988	1	1	1	15.5108774988	15.5108774988
238	1	1	1	238	1	1	12504.3703967	12498.7401922	1	1	1	1	1	7.40980858556	1	1	1	7.40980858556	7.40980858556
239	1	1	1	239	1	1	12503.4005186	12528.4708674	1	1	1	1	1	13.0236308791	1	1	1	13.0236308791	13.0236308791
240	1	1	1	240	1	1	12508.8778812	12507.3700737	1	1	1	1	1	11.6029862358	1	1	1	11.6029862358	11.6029862358
241	1	1	1	241	1	1	12506.2134157	12479.7920518	1	1	1	1	1	16.1631604538	1	1	1	16.1631604538	16.1631604538
242	1	1	1	242	1	1	12506.1715135	12512.6592442	1	1	1	1	1	7.88595153265	1	1	1	7.88595153265	7.88595153265
243	1	1	1	243	1	1	12512.2030589	12485.7821111	1	1	1	1	1	10.9382811137	1	1	1	10.9382811137	10.9382811137
244	1	1	1	244	1	1	12470.3279687	12499.9638063	1	1	1	1	1	10.7918424565	1	1	1	10.7918424565	10.7918424565
245	1	1	1	245	1	1	12482.7028959	12507.0571215	1	1	1	1	1	9.16471046516	1	1	1	9.16471046516	9.16471046516
246	1	1	1	246	1	1	12496.5673106	12490.1825074	1	1	1	1	1	4.62766394321	1	1	1	4.62766394321	4.62766394321
247	1	1	1	247	1	1	12502.4906356	12487.9705297	1	1	1	1	1	6.70076617586	1	1	1	6.70076617586	6.70076617586
248	1	1	1	248	1	1	12503.6935818	12492.2288994	1	1	1	1	1	8.51358777393	1	1	1	8.51358777393	8.51358777393
249	1	1	1	249	1	1	12507.4522149	12487.9422385	1	1	1	1	1	8.37867459927	1	1	1	8.37867459927	8.37867459927
250	1	1	1	250	1	1	12504.9187533	12513.0830174	1	1	1	1	1	5.55701924767	1	1	1	5.55701924767	5.55701924767
251	1	1	1	251	1	1	12502.1463803	12505.6454505	1	1	1	1	1	10.5717580376	1	1	1	10.5717580376	10.5717580376
252	1	1	1	252	1	1	12502.1288817	12499.9176199	1	1	1	1	1	11.2338068043	1	1	1	11.2338068043	11.2338068043
253	1	1	1	253	1	1	12476.6969523	12485.2941681	1	1	1	1	1	15.2951917052	1	1	1	15.2951917052	15.2951917052
254	1	1	1	254	1	1	12512.9540082	12494.7539008	1	1	1	1	1	6.16067108824	1	1	1	6.16067108824	6.16067108824
255	1	1	1	255	1	1	12500.5042352	12501.9474541	1	1	1	1	1	3.85774764421	1	1	1	3.85774764421	3.85774764421
256	1	1	1	256	1	1	12510.3533952	12488.634349	1	1	1	1	1	12.9061922912	1	1	1	12.9061922912	12.9061922912
257	1	1	1	257	1	1	12508.9099595	12498.3386224	1	1	1	1	1	8.76712301427	1	1	1	8.76712301427	8.76712301427
258	1	1	1	258	1	1	12511.8343091	12489.6328225	1	1	1	1	1	11.2000742537	1	1	1	11.2000742537	11.2000742537
259	1	1	1	259	1	1	12508.0591179	12504.7705778	1	1	1	1	1	9.94620409057	1	1	1	9.94620409057	9.94620409057
260	1	1	1	260	1	1	12487.3781073	12515.9800647	1	1	1	1	1	9.36086611417	1	1	1	9.36086611417	9.36086611417
261	1	1	1	261	1	1	12509.8638394	12513.7499491	1	1	1	1	1	7.46967308378	1	1	1	7.46967308378	7.46967308378
262	1	1	1	262	1	1	12490.6040802	12501.9433342	1	1	1	1	1	9.25913301542	1	1	1	9.25913301542	9.25913301542
263	1	1	1	263	1	1	12500.4263901	12508.6107661	1	1	1	1	1	9.31164308682	1	1	1	9.31164308682	9.31164308682
264	1	1	1	264	1	1	12518.4484941	12499.7028469	1	1	1	1	1	8.01203995601	1	1	1	8.01203995601	8.01203995601
265	1	1	1	265	1	1	12503.6346793	12515.9672592	1	1	1	1	1	9.87821083785	1	1	1	9.87821083785	9.87821083785
266	1	1	1	266	1	1	12502.8655752	12508.6584559	1	1	1	1	1	7.69532373621	1	1	1	7.69532373621	7.69532373621
267	1	1	1	267	1	1	12507.3589338	12487.6697015	1	1	1	1	1	11.9836723597	1	1	1	11.9836723597	11.9836723597
268	1	1	1	268	1	1	12503.944437	12490.8697088	1	1	1	1	1	10.2938444061	1	1	1	10.2938444061	10.2938444061
269	1	1	1	269	1	1	12515.7277316	12493.7064617	1	1	1	1	1	7.27003936917	1	1	1	7.27003936917	7.27003936917
270	1	1	1	270	1	1	12512.0949734	12479.9324471	1	1	1	1	1	11.4944458367	1	1	1	11.4944458367	11.4944458367
271	1	1	1	271	1	1	12501.4584858	12503.5062791	1	1	1	1	1	9.48417053439	1	1	1	9.48417053439	9.48417053439
272	1	1	1	272	1	1	12484.6372924	12494.2644077	1	1	1	1	1	7.97625266421	1	1	1	7.97625266421	7.97625266421
273	1	1	1	273	1	1	12532.8061418	12495.01176	1	1	1	1	1	12.3458633045	1	1	1	12.3458633045	12.3458633045
274	1	1	1	274	1	1	12495.455	12496.9632665	1	1	1	1	1	13.2195122265	1	1	1	13.2195122265	13.2195122265
275	1	1	1	275	1	1	12500.9181685	12500.2295496	1	1	1	1	1	7.67276781047	1	1	1	7.67276781047	7.67276781047
276	1	1	1	276	1	1	12501.0206229	12491.8552766	1	1	1	1	1	10.9640039316	1	1	1	10.9640039316	10.9640039316
277	1	1	1	277	1	1	12502.4785047	12501.7448317	1	1	1	1	1	8.76671211665	1	1	1	8.76671211665	8.76671211665
278	1	1	1	278	1	1	12481.5623007	12513.0168171	1	1	1	1	1	9.82719466565	1	1	1	9.82719466565	9.82719466565
279	1	1	1	279	1	1	12502.7023513	12491.7708375	1	1	1	1	1	7.46747526054	1	1	1	7.46747526054	7.46747526054
280	1	1	1	280	1	1	12507.684137	12492.2953532	1	1	1	1	1	7.66664299854	1	1	1	7.66664299854	7.66664299854
281	1	1	1	281	1	1	12510.4999889	12491.0382907	1	1	1	1	1	9.68716522346	1	1	1	9.68716522346	9.68716522346
282	1	1	1	282	1	1	12505.3356811	12504.7794632	1	1	1	1	1	12.3165436787	1	1	1	12.3165436787	12.3165436787
283	1	1	1	283	1	1	12507.5645931	12498.4854723	1	1	1	1	1	13.7927563273	1	1	1	13.7927563273	13.7927563273
284	1	1	1	284	1	1	12496.2209106	12504.3441408	1	1	1	1	1	5.68351042348	1	1	1	5.68351042348	5.68351042348
285	1	1	1	285	1	1	12504.8695679	12497.6545401	1	1	1	1	1	11.9312277731	1	1	1	11.9312277731	11.9312277731
286	1	1	1	286	1	1	12495.1439442	12503.2460374	1	1	1	1	1	11.0157293111	1	1	1	11.0157293111	11.0157293111
287	1	1	1	287	1	1	12497.1626769	12508.732231	1	1	1	1	1	6.35517451623	1	1	1	6.35517451623	6.35517451623
288	1	1	1	288	1	1	12496.6256695	12502.2867404	1	1	1	1	1	2.81684821547	1	1	1	2.81684821547	2.81684821547
289	1	1	1	289	1	1	12497.3375552	12497.7146098	1	1	1	1	1	6.238258294	1	1	1	6.238258294	6.238258294
290	1	1	1	290	1	1	12491.7319459	12504.1360862	1	1	1	1	1	9.85791133796	1	1	1	9.85791133796	9.85791133796
291	1	1	1	291	1	1	12506.3094876	12485.3140478	1	1	1	1	1	10.2290336726	1	1	1	10.2290336726	10.2290336726
292	1	1	1	292	1	1	12501.5836414	12511.4873098	1	1	1	1	1	11.4743834046	1	1	1	11.4743834046	11.4743834046
293	1	1	1	293	1	1	12494.0544347	12498.2586417	1	1	1	1	1	5.23845257362	1	1	1	5.23845257362	5.23845257362
294	1	1	1	294	1	1	12512.84842	12499.0304436	1	1	1	1	1	13.5027934818	1	1	1	13.5027934818	13.5027934818
295	1	1	1	295	1	1	12495.6952357	12522.0592089	1	1	1	1	1	11.716388986	1	1	1	11.716388986	11.716388986
296	1	1	1	296	1	1	12508.0091731	12505.8261834	1	1	1	1	1	16.2676540464	1	1	1	16.2676540464	16.2676540464
297	1	1	1	297	1	1	12513.5728417	12507.6192521	1	1	1	1	1	6.99750372603	1	1	1	6.99750372603	6.99750372603
298	1	1	1	298	1	1	12486.0370497	12490.195062	1	1	1	1	1	9.95679387917	1	1	1	9.95679387917	9.95679387917
299	1	1	1	299	1	1	12512.26484	12492.3102728	1	1	1	1	1	8.45650523841	1	1	1	8.45650523841	8.45650523841
300	1	1	1	300	1	1	12505.2880823	12495.7647855	1	1	1	1	1	4.7358464355	1	1	1	4.7358464355	4.7358464355
301	1	1	1	301	1	1	12500.8836932	12480.6485006	1	1	1	1	1	12.0707155488	1	1	1	12.0707155488	12.0707155488
302	1	1	1	302	1	1	12502.5339821	12517.1144034	1	1	1	1	1	8.56310040733	1	1	1	8.56310040733	8.56310040733
303	1	1	1	303	1	1	12490.8851634	12478.614324	1	1	1	1	1	12.0225192696	1	1	1	12.0225192696	12.0225192696
304	1	1	1	304	1	1	12517.0425969	12443.8709536	1	1	1	1	1	16.872348737	1	1	1	16.872348737	16.872348737
305	1	1	1	305	1	1	12484.5754566	12520.3704696	1	1	1	1	1	12.1762426684	1	1	1	12.1762426684	12.1762426684
306	1	1	1	306	1	1	12505.3146597	12508.1102946	1	1	1	1	1	12.4753447952	1	1	1	12.4753447952	12.4753447952
307	1	1	1	307	1	1	12503.0352601	12490.0690396	1	1	1	1	1	11.3120333695	1	1	1	11.3120333695	11.3120333695
308	1	1	1	308	1	1	12496.4484987	12487.5689279	1	1	1	1	1	7.80787217757	1	1	1	7.80787217757	7.80787217757
309	1	1	1	309	1	1	12499.062809	12486.5314113	1	1	1	1	1	11.3473428613	1	1	1	11.3473428613	11.3473428613
310	1	1	1	310	1	1	12511.735983	12513.5230905	1	1	1	1	1	11.3000828785	1	1	1	11.3000828785	11.3000828785
311	1	1	1	311	1	1	12475.746432	12504.6565904	1	1	1	1	1	13.7251181809	1	1	1	13.7251181809	13.7251181809
312	1	1	1	312	1	1	12507.413605	12476.1909438	1	1	1	1	1	13.6574883007	1	1	1	13.6574883007	13.6574883007
313	1	1	1	313	1	1	12495.7004588	12505.0883158	1	1	1	1	1	7.12377901652	1	1	1	7.12377901652	7.12377901652
314	1	1	1	314	1	1	12501.0620675	12508.1296019	1	1	1	1	1	9.50938217074	1	1	1	9.50938217074	9.50938217074
315	1	1	1	315	1	1	12499.7020268	12508.8604759	1	1	1	1	1	10.434153389	1	1	1	10.434153389	10.434153389
316	1	1	1	316	1	1	12509.4197195	12503.0499306	1	1	1	1	1	12.33738286	1	1	1	12.33738286	12.33738286
317	1	1	1	317	1	1	12486.519483	12490.7506306	1	1	1	1	1	8.51707557874	1	1	1	8.51707557874	8.51707557874
318	1	1	1	318	1	1	12479.2230923	12488.8097187	1	1	1	1	1	10.935044267	1	1	1	10.935044267	10.935044267
319	1	1	1	319	1	1	12491.6486301	12503.3650765	1	1	1	1	1	6.27132122868	1	1	1	6.27132122868	6.27132122868
320	1	1	1	320	1	1	12506.3289377	12496.1516893	1	1	1	1	1	8.00664573982	1	1	1	8.00664573982	8.00664573982
321	1	1	1	321	1	1	12502.050001	12502.6847335	1	1	1	1	1	7.2597558051	1	1	1	7.2597558051	7.2597558051
322	1	1	1	322	1	1	12496.6558768	12500.8802435	1	1	1	1	1	7.40348286466	1	1	1	7.40348286466	7.40348286466
323	1	1	1	323	1	1	12502.5335659	12507.0217786	1	1	1	1	1	14.095659266	1	1	1	14.095659266	14.095659266
324	1	1	1	324	1	1	12510.1981793	12487.6822533	1	1	1	1	1	9.52195766763	1	1	1	9.52195766763	9.52195766763
325	1	1	1	325	1	1	12481.7540356	12496.2587935	1	1	1	1	1	9.58942027406	1	1	1	9.58942027406	9.58942027406
326	1	1	1	326	1	1	12472.9334367	12495.552274	1	1	1	1	1	13.1822676742	1	1	1	13.1822676742	13.1822676742
327	1	1	1	327	1	1	12508.5784282	12505.2722004	1	1	1	1	1	8.84887501385	1	1	1	8.84887501385	8.84887501385
328	1	1	1	328	1	1	12503.2997329	12493.7920186	1	1	1	1	1	8.43920801794	1	1	1	8.43920801794	8.43920801794
329	1	1	1	329	1	1	12487.0406717	12502.3151669	1	1	1	1	1	9.50792796374	1	1	1	9.50792796374	9.50792796374
330	1	1	1	330	1	1	12485.5224688	12503.6641301	1	1	1	1	1	8.76174946664	1	1	1	8.76174946664	8.76174946664
331	1	1	1	331	1	1	12495.4116662	12488.5832657	1	1	1	1	1	10.1872777747	1	1	1	10.1872777747	10.1872777747
332	1	1	1	332	1	1	12497.0858637	12499.8713713	1	1	1	1	1	13.7211270416	1	1	1	13.7211270416	13.7211270416
333	1	1	1	333	1	1	12503.7732481	12487.2446273	1	1	1	1	1	11.598103913	1	1	1	11.598103913	11.598103913
334	1	1	1	334	1	1	12488.8385314	12508.866726	1	1	1	1	1	9.440298318	1	1	1	9.440298318	9.440298318
335	1	1	1	335	1	1	12489.571611	12505.3899774	1	1	1	1	1	11.2531244331	1	1	1	11.2531244331	11.2531244331
336	1	1	1	336	1	1	12508.9105061	12492.7849784	1	1	1	1	1	9.06035036378	1	1	1	9.06035036378	9.06035036378
337	1	1	1	337	1	1	12511.1864548	12502.3939491	1	1	1	1	1	11.5842477008	1	1	1	11.5842477008	11.5842477008
338	1	1	1	338	1	1	12493.6501902	12496.0623877	1	1	1	1	1	11.475129005	1	1	1	11.475129005	11.475129005
339	1	1	1	339	1	1	12520.033703	12511.5828971	1	1	1	1	1	9.88579002714	1	1	1	9.88579002714	9.88579002714
340	1	1	1	340	1	1	12508.4594306	12513.6867795	1	1	1	1	1	9.67508968804	1	1	1	9.67508968804	9.67508968804
341	1	1	1	341	1	1	12510.4723544	12478.9580584	1	1	1	1	1	13.0686609378	1	1	1	13.0686609378	13.0686609378
342	1	1	1	342	1	1	12486.4429105	12479.7626843	1	1	1	1	1	20.2818528893	1	1	1	20.2818528893	20.2818528893
343	1	1	1	343	1	1	12489.704401	12496.9046504	1	1	1	1	1	8.69347343704	1	1	1	8.69347343704	8.69347343704
344	1	1	1	344	1	1	12481.775001	12510.2945867	1	1	1	1	1	13.2938661688	1	1	1	13.2938661688	13.2938661688
345	1	1	1	345	1	1	12492.5870277	12498.2594404	1	1	1	1	1	10.3971766436	1	1	1	10.3971766436	10.3971766436
346	1	1	1	346	1	1	12511.527321	12507.0411482	1	1	1	1	1	11.4150754324	1	1	1	11.4150754324	11.4150754324
347	1	1	1	347	1	1	12492.4057465	12505.5115657	1	1	1	1	1	9.04904041683	1	1	1	9.04904041683	9.04904041683
348	1	1	1	348	1	1	12480.8941348	12504.1007284	1	1	1	1	1	10.9158753014	1	1	1	10.9158753014	10.9158753014
349	1	1	1	349	1	1	12496.9817719	12499.5515289	1	1	1	1	1	14.465187349	1	1	1	14.465187349	14.465187349
350	1	1	1	350	1	1	12492.4888187	12517.8590889	1	1	1	1	1	12.4749947657	1	1	1	12.4749947657	12.4749947657
351	1	1	1	351	1	1	12495.1745337	12495.6811636	1	1	1	1	1	7.23231042381	1	1	1	7.23231042381	7.23231042381
352	1	1	1	352	1	1	12498.6390626	12508.4539035	1	1	1	1	1	5.29728943844	1	1	1	5.29728943844	5.29728943844
353	1	1	1	353	1	1	12504.5779758	12496.3835363	1	1	1	1	1	4.79249739264	1	1	1	4.79249739264	4.79249739264
354	1	1	1	354	1	1	12495.0814351	12493.5341202	1	1	1	1	1	7.84577111112	1	1	1	7.84577111112	7.84577111112
355	1	1	1	355	1	1	12487.6707549	12510.7655704	1	1	1	1	1	8.18329539682	1	1	1	8.18329539682	8.18329539682
356	1	1	1	356	1	1	12495.2805569	12500.1548156	1	1	1	1	1	10.1559262507	1	1	1	10.1559262507	10.1559262507
357	1	1	1	357	1	1	12487.7616743	12503.8347586	1	1	1	1	1	5.93497936878	1	1	1	5.93497936878	5.93497936878
358	1	1	1	358	1	1	12497.6928969	12485.9722683	1	1	1	1	1	21.1728776181	1	1	1	21.1728776181	21.1728776181
359	1	1	1	359	1	1	12504.9610076	12504.2549754	1	1	1	1	1	13.8745001917	1	1	1	13.8745001917	13.8745001917
360	1	1	1	360	1	1	12505.1842195	12499.9047537	1	1	1	1	1	11.9713038532	1	1	1	11.9713038532	11.9713038532
361	1	1	1	361	1	1	12508.9102186	12497.0360147	1	1	1	1	1	8.10673176315	1	1	1	8.10673176315	8.10673176315
362	1	1	1	362	1	1	12480.8388362	12487.1498429	1	1	1	1	1	16.642576477	1	1	1	16.642576477	16.642576477
363	1	1	1	363	1	1	12499.7589937	12503.2644909	1	1	1	1	1	10.2481440678	1	1	1	10.2481440678	10.2481440678
364	1	1	1	364	1	1	12501.9219324	12497.3151293	1	1	1	1	1	13.7050573308	1	1	1	13.7050573308	13.7050573308
365	1	1	1	365	1	1	12505.2176919	12505.1804939	1	1	1	1	1	9.89411929215	1	1	1	9.89411929215	9.89411929215
366	1	1	1	366	1	1	12492.6630986	12510.5133612	1	1	1	1	1	7.44626889722	1	1	1	7.44626889722	7.44626889722
367	1	1	1	367	1	1	12494.5068179	12509.8106859	1	1	1	1	1	20.712436039	1	1	1	20.712436039	20.712436039
368	1	1	1	368	1	1	12498.0640311	12481.0040121	1	1	1	1	1	14.4175893277	1	1	1	14.4175893277	14.4175893277
369	1	1	1	369	1	1	12498.2953344	12517.8918121	1	1	1	1	1	11.8803927014	1	1	1	11.8803927014	11.8803927014
370	1	1	1	370	1	1	12487.9350711	12492.5130213	1	1	1	1	1	6.35996766182	1	1	1	6.35996766182	6.35996766182
371	1	1	1	371	1	1	12497.5680514	12502.9557041	1	1	1	1	1	7.21434448658	1	1	1	7.21434448658	7.21434448658
372	1	1	1	372	1	1	12501.5368191	12516.1294082	1	1	1	1	1	9.24940115113	1	1	1	9.24940115113	9.24940115113
373	1	1	1	373	1	1	12501.4638975	12515.0044016	1	1	1	1	1	13.3607273285	1	1	1	13.3607273285	13.3607273285
374	1	1	1	374	1	1	12494.6494961	12480.4457028	1	1	1	1	1	8.80867565421	1	1	1	8.80867565421	8.80867565421
375	1	1	1	375	1	1	12517.1500223	12494.5296843	1	1	1	1	1	6.5466223141	1	1	1	6.5466223141	6.5466223141
376	1	1	1	376	1	1	12491.7717103	12509.7137513	1	1	1	1	1	16.3631179884	1	1	1	16.3631179884	16.3631179884
377	1	1	1	377	1	1	12491.858328	12487.5184964	1	1	1	1	1	12.6043813618	1	1	1	12.6043813618	12.6043813618
378	1	1	1	378	1	1	12481.6280689	12517.1633008	1	1	1	1	1	12.4485201827	1	1	1	12.4485201827	12.4485201827
379	1	1	1	379	1	1	12508.4363282	12498.9453674	1	1	1	1	1	5.4468246878	1	1	1	5.4468246878	5.4468246878
380	1	1	1	380	1	1	12504.6263985	12502.4121159	1	1	1	1	1	6.05157675554	1	1	1	6.05157675554	6.05157675554
381	1	1	1	381	1	1	12504.6157782	12513.2991143	1	1	1	1	1	20.0301535679	1	1	1	20.0301535679	20.0301535679
382	1	1	1	382	1	1	12499.5557698	12497.8908513	1	1	1	1	1	6.24064078933	1	1	1	6.24064078933	6.24064078933
383	1	1	1	383	1	1	12510.2577336	12497.6199146	1	1	1	1	1	7.39084356299	1	1	1	7.39084356299	7.39084356299
384	1	1	1	384	1	1	12501.0709304	12499.5773956	1	1	1	1	1	7.05758795883	1	1	1	7.05758795883	7.05758795883
385	1	1	1	385	1	1	12480.9477137	12510.9317631	1	1	1	1	1	9.6421914023	1	1	1	9.6421914023	9.6421914023
386	1	1	1	386	1	1	12511.32378	12508.2988654	1	1	1	1	1	10.089329088	1	1	1	10.089329088	10.089329088
387	1	1	1	387	1	1	12504.2887019	12506.9597904	1	1	1	1	1	5.32469838496	1	1	1	5.32469838496	5.32469838496
388	1	1	1	388	1	1	12500.9761578	12495.4964346	1	1	1	1	1	8.40988855339	1	1	1	8.40988855339	8.40988855339
389	1	1	1	389	1	1	12513.1319824	12519.5858619	1	1	1	1	1	8.61493966707	1	1	1	8.61493966707	8.61493966707
390	1	1	1	390	1	1	12506.403194	12507.4377191	1	1	1	1	1	15.4991026805	1	1	1	15.4991026805	15.4991026805
391	1	1	1	391	1	1	12511.3406948	12507.0576258	1	1	1	1	1	10.2111194302	1	1	1	10.2111194302	10.2111194302
392	1	1	1	392	1	1	12495.5455925	12502.9891158	1	1	1	1	1	9.59438162299	1	1	1	9.59438162299	9.59438162299
393	1	1	1	393	1	1	12512.2720564	12497.6337569	1	1	1	1	1	9.88505575392	1	1	1	9.88505575392	9.88505575392
394	1	1	1	394	1	1	12511.1038456	12505.3062243	1	1	1	1	1	9.21445087327	1	1	1	9.21445087327	9.21445087327
395	1	1	1	395	1	1	12500.7494566	12509.6358385	1	1	1	1	1	7.92307724546	1	1	1	7.92307724546	7.92307724546
396	1	1	1	396	1	1	12500.6452083	12499.7616453	1	1	1	1	1	8.87045883715	1	1	1	8.87045883715	8.87045883715
397	1	1	1	397	1	1	12496.0787119	12505.9498448	1	1	1	1	1	11.6101076478	1	1	1	11.6101076478	11.6101076478
398	1	1	1	398	1	1	12501.4972252	12491.8990436	1	1	1	1	1	6.68782145859	1	1	1	6.68782145859	6.68782145859
399	1	1	1	399	1	1	12514.3118809	12492.7189992	1	1	1	1	1	23.6755863041	1	1	1	23.6755863041	23.6755863041
400	1	1	1	400	1	1	12501.1107422	12495.2349943	1	1	1	1	1	7.1248259483	1	1	1	7.1248259483	7.1248259483
401	1	1	1	401	1	1	12498.9533328	12501.399724	1	1	1	1	1	3.66290992025	1	1	1	3.66290992025	3.66290992025
402	1	1	1	402	1	1	12505.4146136	12523.1726339	1	1	1	1	1	11.746420883	1	1	1	11.746420883	11.746420883
403	1	1	1	403	1	1	12493.9661133	12506.9201972	1	1	1	1	1	10.3046948315	1	1	1	10.3046948315	10.3046948315
404	1	1	1	404	1	1	12517.3322951	12496.7732712	1	1	1	1	1	9.68828130848	1	1	1	9.68828130848	9.68828130848
405	1	1	1	405	1	1	12488.5958828	12505.7888905	1	1	1	1	1	9.2966308867	1	1	1	9.2966308867	9.2966308867
406	1	1	1	406	1	1	12494.6390181	12487.9376371	1	1	1	1	1	10.1440443275	1	1	1	10.1440443275	10.1440443275
407	1	1	1	407	1	1	12487.4479399	12507.1351697	1	1	1	1	1	7.13074771967	1	1	1	7.13074771967	7.13074771967
408	1	1	1	408	1	1	12502.2548189	12509.2996429	1	1	1	1	1	9.59489976977	1	1	1	9.59489976977	9.59489976977
409	1	1	1	409	1	1	12515.4902262	12503.9951719	1	1	1	1	1	9.94829068129	1	1	1	9.94829068129	9.94829068129
410	1	1	1	410	1	1	12506.0757798	12489.3538219	1	1	1	1	1	8.4393177883	1	1	1	8.4393177883	8.4393177883
411	1	1	1	411	1	1	12510.6492593	12481.3950322	1	1	1	1	1	9.48389398748	1	1	1	9.48389398748	9.48389398748
412	1	1	1	412	1	1	12500.2392504	12492.0999705	1	1	1	1	1	17.5969754921	1	1	1	17.5969754921	17.5969754921
413	1	1	1	413	1	1	12503.3903202	12488.1534578	1	1	1	1	1	8.36923623773	1	1	1	8.36923623773	8.36923623773
414	1	1	1	414	1	1	12520.6810915	12484.54643	1	1	1	1	1	10.9166828349	1	1	1	10.9166828349	10.9166828349
415	1	1	1	415	1	1	12489.4234496	12488.2198505	1	1	1	1	1	10.5980760621	1	1	1	10.5980760621	10.5980760621
416	1	1	1	416	1	1	12492.9167116	12510.2536201	1	1	1	1	1	11.6489256592	1	1	1	11.6489256592	11.6489256592
417	1	1	1	417	1	1	12485.481163	12487.4835801	1	1	1	1	1	7.54329891922	1	1	1	7.54329891922	7.54329891922
